movie_name,imdb_id,line_number,regex_parsing_successful,dc1_adjacent_similarity,dc2_qa_relevance,dc3_topic_concentration,cc1_emotional_stability,cc2_linguistic_consistency,cc3_action_intention_alignment,pr1_scene_similarity,pr2_event_coherence
All the King's Men_2006,tt0405676,13,1,0.903578079996486,0.8454394077327064,0.9507461184222572,0.6666666666666666,0.9520094813586875,0.901540217699491,0.9476107571556177,0.9180407687323646
Nine Days_2020,tt10451852,14,1,0.877558664660076,0.0,0.9520837963292682,0.5,0.9742645726868565,0.9286984967007285,0.951296316091253,0.9036926821163022
Hangin' with the Homeboys_1991,tt0101998,15,1,0.8887585950280198,0.8829974226680918,0.9460030155431706,0.7083333333333334,0.9600991316674362,0.9067799175436206,0.9450315519970633,0.8958896859650779
Selma_2014,tt1020072,16,1,0.887355106471641,0.8795537346684409,0.9457455900639982,0.375,0.9547614905718729,0.8848157054398339,0.9639572739013301,0.8707434679275363
All About Eve_1950,tt0042192,17,1,0.8898489802878342,0.9058993993523689,0.9448005105927989,0.47222222222222227,0.9558126279301282,0.9203756386708467,0.9499059015288924,0.9217131821868343
Just Mercy_2019,tt4916630,18,1,0.8076180609426421,0.9076034850914108,0.9166977553453864,0.75,0.9041719096820482,0.9107971999052739,0.9199992914099142,0.8955259934921578
Punch-Drunk Love_2002,tt0272338,19,1,0.8820102192407048,0.9104580992664135,0.9388075134744013,0.5714285714285714,0.9433312720942835,0.8694344672009395,0.9591994744719159,0.8851514135951234
The Batman_2022,tt1877830,20,1,0.8872657063112978,0.8863725091713879,0.9482045857934127,0.8611111111111112,0.9623200808397446,0.8758547499278531,0.9342612110777505,0.9373591038344531
Animal Kingdom_2010,tt1313092,21,1,0.8343259961653031,0.8692385597627493,0.9157988926473833,0.8333333333333334,0.925229106340637,0.8650654782566265,0.9761185513067342,0.903614186748918
Fantastic Mr. Fox_2009,tt0432283,22,1,0.8839026415526151,0.8966261077935814,0.9388038454674867,0.4,0.9458341407667055,0.8981897388805127,0.9631728865415747,0.9468569771868178
Platoon_1986,tt0091763,23,1,0.8723598877181085,0.757832878298886,0.9447877795081885,0.95,0.9383437648158239,0.9023619383144563,0.9460443060086856,0.9042567523873498
Rush_2013,tt1979320,24,1,0.8908357946070733,0.8940635961026902,0.9480906409858394,0.7916666666666667,0.963762146260914,0.9132259390902163,0.9459052555168077,0.9157601395704031
Made in Heaven_1987,tt0093467,25,1,0.8888525191010087,0.869360746761117,0.9514958918377783,0.625,0.9621746376072629,0.9067719068677311,0.9640144582304818,0.9178838204780789
Toy Story 4_2019,tt1979376,26,1,0.9222507649848133,0.9278326429848904,0.9638812805976337,0.33333333333333337,0.9713996335598133,0.9143057043512943,0.9470158236180963,0.877650577374071
Denial_2016,tt4645330,27,1,0.8867719942834189,0.8886585942763113,0.9414263066415947,0.5833333333333334,0.9490676135804401,0.8965563631253598,0.9595900507377036,0.9020454713053454
The Best Exotic Marigold Hotel_2011,tt1412386,28,1,0.8440628710782628,0.8654473011559699,0.9218675141605596,0.5595238095238095,0.9369191406653027,0.8811634189214188,0.9432674324274307,0.9236577987839052
The Third Man_1949,tt0041959,29,1,0.8481588965658045,0.7715392019327914,0.930134667295869,0.53125,0.934544554648361,0.9055978602579868,0.9475995637615986,0.9346790547300153
Extract_2009,tt1225822,30,1,0.8868300976436105,0.890101709665364,0.9388106456820997,0.6458333333333333,0.9531444395914846,0.8894951753723642,0.9280066795969071,0.8931509072667847
Home Alone_1990,tt0099785,31,1,0.8006875648770843,0.7699747401178525,0.9097886523852692,0.625,0.8957909985379305,0.8551193217298948,0.9325859337751696,0.8254671789085951
12 Monkeys_1995,tt0114746,32,1,0.864636436090278,0.8644279694685705,0.930509772388263,0.875,0.9349799234157821,0.8878516829255428,0.9342469525652083,0.9272293219004994
Monty Python and the Holy Grail_1975,tt0071853,33,1,0.8614160778068128,0.8738014184825745,0.9322108594544254,0.8333333333333334,0.9571884921895508,0.8676543195351352,0.9397212810009901,0.9098917182432874
"Planes, Trains & Automobiles_1987",tt0093748,34,1,0.7414891975091715,0.8880847751119335,0.8844065043748525,0.5238095238095238,0.8957909914034592,0.8913146938316332,0.9494857655856912,0.8888782207341084
Hustlers_2019,tt5503686,35,1,0.8980930797613113,0.8972323101719294,0.9590545200253133,0.625,0.969747374284891,0.9066639266806402,0.9538887648488613,0.9173961468000295
The Wolf of Wall Street_2013,tt0993846,36,1,0.8537575229457688,0.8595221619444734,0.9315392223033491,0.7,0.9306249208755294,0.877243407323264,0.9479966146857799,0.8946467769869845
Memory_2023,tt19864828,37,1,0.896870089282129,0.8688229194731187,0.9497899473494458,0.8333333333333334,0.9572420982970494,0.880888457656559,0.9570525926275208,0.9249572163291518
Sphere_1998,tt0120184,38,1,0.8814811222653075,0.0,0.9479972555927892,0.5,0.9515268446484763,0.8790506093543259,0.94535813520232,0.8906039427757633
The Descendants_2011,tt1033575,39,1,0.8280643981028678,0.835272230642914,0.9298704452885901,0.7,0.9492643831587362,0.8701787709888837,0.963045100112144,0.9202071905906014
Learning to Drive_2014,tt3062976,40,1,0.9003463875409955,0.9086736861276655,0.9510311453992839,0.8333333333333334,0.9644414432763229,0.8821773297631834,0.9381338094275069,0.8942497618609692
Gunpowder Milkshake_2021,tt8368408,41,1,0.9099624987788847,0.9204400161896781,0.952289720994756,0.8,0.9557654649050396,0.8922738976011043,0.9185981953942186,0.9240202617817104
Frank_2014,tt1605717,42,1,0.9151235507739066,0.9160082365755097,0.9541169883661409,0.7857142857142857,0.9657156723393587,0.9001079233455708,0.9586601397159462,0.9280334668277184
The Wolverine_2013,tt1430132,43,1,0.874298594159006,0.8645869934534623,0.9274044880020761,0.375,0.9471892041350255,0.8879801828248057,0.9591748648231031,0.8872950935380411
Body Heat_1981,tt0082089,44,1,0.8739866367245234,0.852680440201385,0.9267551695194081,0.9375,0.9347317247606082,0.8881627565161504,0.9567575324288112,0.9183714224470712
Fast & Furious_2009,tt1013752,45,1,0.8819644372274803,0.8560653149386851,0.9500345758741149,1.0,0.9538555335526625,0.8971438305513979,0.9502017983390213,0.9340439860260693
The Electrical Life of Louis Wain_2021,tt10687506,46,1,0.8905498973585173,0.9044250184557798,0.9461546973175841,0.7625,0.9501569375461132,0.8833334047668189,0.9640890554707144,0.8867226416037133
Blade Runner_1982,tt0083658,47,1,0.8581010250300093,0.8906661723352717,0.9243036275509044,0.75,0.9378820992409166,0.8956348513125887,0.9544243401443399,0.9077354252872657
Scream_2022,tt11245972,48,1,0.8111710360302512,0.8331913786662806,0.9099546252284946,0.6875,0.9085887461648352,0.873241267609644,0.9617455245011968,0.9009855595600733
Mirrors_2008,tt0790686,49,1,0.8765772728305726,0.8406474336628804,0.9285694105336499,0.5,0.929259029745178,0.8853766537557467,0.9526090022121061,0.8821747723461992
Black Panther: Wakanda Forever_2022,tt9114286,50,1,0.8015938605978161,0.0,0.9033372071054124,0.0,0.0,0.8616910975569942,0.9349944168210707,0.8467635664782364
Evil Dead_2013,tt1288558,51,1,0.8510850119040978,0.8400694714881326,0.9341817647913202,1.0,0.9569824490489091,0.8660613148736571,0.9333747982151323,0.9076076230494671
Sugar_2008,tt0990413,52,1,0.8760148110329867,0.9226307017714513,0.9448208076789548,0.5,0.9664616628482534,0.8679561693178782,0.9372976726675677,0.9155770584794386
All the Money in the World_2017,tt5294550,53,1,0.9346830751871678,0.9392361771647728,0.9682564410202432,0.75,0.9730458370971341,0.9264994481113292,0.9492509928205394,0.9122711668675231
Revolutionary Road_2008,tt0959337,54,1,0.7660591701808993,0.7717594797164725,0.8878275182005977,0.8846153846153846,0.9252646500962451,0.8803556535755261,0.9430052260807671,0.8670387344727014
King Kong_1933,tt0024216,55,1,0.8280663750678843,0.829740369770516,0.9321154697907127,0.5,0.9451138590017898,0.8540646756089515,0.9568445400759535,0.907627066610318
Someone to Watch Over Me_1987,tt0094008,56,1,0.874200370905025,0.8503596960229557,0.936453488897797,0.8333333333333334,0.9427785325938847,0.8589155518684712,0.9551280584838822,0.9275108072352666
Heist_2001,tt0252503,57,1,0.8954812558803725,0.9039220286950087,0.9437875209822906,0.7,0.943936861738685,0.8744233746690611,0.9648601061906623,0.9059515943137192
Richard Jewell_2019,tt3513548,58,1,0.9106266759500199,0.9403990328421472,0.9490310634108705,0.7000000000000001,0.959344072600488,0.8768747803840208,0.9558378001303371,0.9269818076892473
Anthropoid_2016,tt4190530,59,1,0.8583542528401485,0.84819871979874,0.9251782629359462,0.5,0.927227746056814,0.8837683314929718,0.9217531514467442,0.8774199978502498
So I Married an Axe Murderer_1993,tt0108174,60,1,0.8223195151238505,0.8732052466677522,0.9120255676176496,0.6349206349206349,0.9267548634907538,0.9237922611486934,0.9474854834885763,0.9386535972276984
Following_1998,tt0154506,61,1,0.8772867157291682,0.827170162311765,0.9450113736632848,0.3125,0.9522634276402318,0.891336173024977,0.9556528483251813,0.9551056526658058
Don't Worry Darling_2022,tt10731256,62,1,0.8596884261064599,0.8734493570596924,0.9286083032449127,0.6875,0.944144927252363,0.8654556038618013,0.9496348174590301,0.8875674110452278
The Lord of the Rings: The Return of the King_2003,tt0167260,63,1,0.8396120575881929,0.8997302107055656,0.9369297755773071,0.0,0.9372864278642175,0.8714279237807548,0.9452271365703393,0.8953808484464117
RocknRolla_2008,tt1032755,64,1,0.9271918641453814,0.9281132514933087,0.9633226197859931,0.5625,0.9755341797235513,0.9258568859240625,0.9590989437422941,0.9404423029157947
Snow White and the Huntsman_2012,tt1735898,65,1,0.8940298453071781,0.9145149909283622,0.9494525809070239,0.5885416666666667,0.9650879772057903,0.8924123826348097,0.9318526947135343,0.9147438825649966
Young Frankenstein_1974,tt0072431,66,1,0.8570778464630224,0.821734864042834,0.9252115278998883,0.888888888888889,0.9453754433748187,0.8812897096329554,0.9466574733425285,0.9384436739149135
8-Bit Christmas_2021,tt11540284,67,1,0.8886296794777128,0.8942729614374438,0.9494541252188615,0.625,0.9526005009491006,0.903754716863975,0.9549681896693116,0.9113369329271607
Batman: Mask of the Phantasm_1993,tt0106364,68,1,0.8895363918342226,0.8807453630421591,0.9470407183665345,0.0,0.9663553092334961,0.8989869909290703,0.932640731456552,0.8985018786731551
Star Wars: Episode I - The Phantom Menace_1999,tt0120915,69,1,0.8364070826986507,0.808533055631782,0.9241394185799054,0.5,0.959879957627446,0.8614216447263819,0.9204627153180327,0.8515431916416125
Constantine_2005,tt0360486,70,1,0.800722672598551,0.810735321110745,0.8908776141861592,0.711111111111111,0.8936640558217962,0.8517800448065744,0.9439924593910999,0.9049375594292398
The Italian Job_2003,tt0317740,71,1,0.8334410518669378,0.8360340189831424,0.9211416347780843,0.4375,0.9433608110525187,0.8474518068003905,0.9449424847224748,0.8942415135645337
The American_2010,tt1440728,72,1,0.924284130828093,0.9256114387284934,0.9626529847289514,0.5,0.9694599001973285,0.8781871641614696,0.9321169224647993,0.8606689388645945
Bad Moms_2016,tt4651520,73,1,0.880468706152563,0.8604187075895484,0.9405056484529446,0.5833333333333334,0.94354531659395,0.8630711064402791,0.9553335284165124,0.9045678551851053
Loveless_2017,tt6304162,74,1,0.8934997317465357,0.8904243490060186,0.9430610662155515,0.7166666666666667,0.9514236549017052,0.8896629320150565,0.9392115795366869,0.9301159317811345
Horrible Bosses_2011,tt1499658,75,1,0.917517120895567,0.9214242074762802,0.9599522200996439,0.7083333333333334,0.9658077745071372,0.9049627772831489,0.9486598721706461,0.9087486554315335
Barton Fink_1991,tt0101410,76,1,0.9040953600492393,0.8987612399499166,0.9501562275908062,0.6944444444444445,0.9589713458999277,0.9062630733136825,0.9586223842260906,0.904255423084674
Strangers on a Train_1951,tt0044079,77,1,0.914576188304212,0.9066197923807318,0.948606753004334,0.8666666666666667,0.9498826512685377,0.9182472476405004,0.9465132220728893,0.9083376436891006
The Whale_2022,tt13833688,78,1,0.8718835754549196,0.8795582284144358,0.9370353671150231,0.5357142857142857,0.9448997956660484,0.912229755807494,0.9581533295880257,0.9123271116052963
White Christmas_1954,tt0047673,79,1,0.8972314692108694,0.8773834778235368,0.9512047347270712,0.861111111111111,0.9585503558154806,0.913849524410095,0.9366068719800448,0.9611791910338529
Space Cowboys_2000,tt0186566,80,1,0.8685645941002679,0.909954092051596,0.9285656684547977,0.375,0.9435399013994294,0.868237516404779,0.9410032282669433,0.8937691434440518
Natural Born Killers_1994,tt0110632,81,1,0.7045977432639149,0.6940719992277827,0.8910018593003989,0.875,0.901292964654618,0.6445919869307677,0.9137143504314814,0.9094613198625273
Day of the Dead_1985,tt0088993,82,1,0.8578387171343096,0.9116061195179316,0.9326832224334037,0.6666666666666666,0.957490559368665,0.8563433828191926,0.9441243646285237,0.9012386763365065
The Civil Dead_2022,tt16402818,83,1,0.9025025719552124,0.8985855718247681,0.9476616401584957,0.7395833333333334,0.952497207672726,0.8801397890874357,0.9732557138400587,0.8850766058984221
The Personal History of David Copperfield_2019,tt6439020,84,1,0.9107283665196673,0.9092780511111456,0.9565900877192478,0.9444444444444445,0.9677721958074241,0.9227713606386598,0.9774773899011087,0.9157590222212748
Frozen River_2008,tt0978759,85,1,0.8743696772586237,0.8723044766901762,0.9405944507304962,0.5714285714285715,0.9549689024114802,0.8764092475096541,0.9702975646168207,0.894325571423931
Popstar: Never Stop Never Stopping_2016,tt3960412,86,1,0.8903439559325692,0.900336136911561,0.9435471237129417,0.5416666666666666,0.9530469671026461,0.8700707336624588,0.9388008882869835,0.9392073373232037
Black Rain_1989,tt0096933,87,1,0.8740683533268996,0.843521808947289,0.9383616031914288,0.7083333333333334,0.9521245666519884,0.8801764916827859,0.95247363925822,0.883691810359435
The Accountant_2016,tt2140479,88,1,0.8417558704857424,0.8700880849790137,0.9186210111169847,0.75,0.9517968815075235,0.8916043553947747,0.9317415694569869,0.9010066807425613
To Sleep with Anger_1990,tt0100791,89,1,0.8801110836866683,0.8476419059056338,0.934880473885783,0.4444444444444445,0.951855737452435,0.8863637369697842,0.9355058060252542,0.9102012339222139
Hereafter_2010,tt1212419,90,1,0.9137028180129008,0.866626878986204,0.9589848343226194,0.5,0.0,0.8882235522963424,0.9510730477063327,0.9181451894433366
Diary of a Wimpy Kid_2010,tt1196141,91,1,0.8533736836612077,0.0,0.9349850576097671,0.75,0.9444107147109505,0.8785370856652991,0.9576626551547535,0.9048189725757774
May December_2023,tt13651794,92,1,0.8649323216220904,0.7947287339988388,0.9327340935555699,0.5944444444444444,0.9530498325728458,0.8725848357422296,0.9417198885303222,0.9283517222955524
An Education_2009,tt1174732,93,1,0.9061617295872703,0.9036446839423438,0.9536817272160064,0.5625,0.9640339731103991,0.9081475851787388,0.942501862209151,0.9170519380831941
Grand Hotel_1932,tt0022958,94,1,0.9153233911261197,0.8819923755017516,0.9548809131489351,0.5,0.9652982688850742,0.9005274497163999,0.9459335931101056,0.9048779968554455
Death to Smoochy_2002,tt0266452,95,1,0.883566258270214,0.8303054882169278,0.9480208242606541,0.4444444444444445,0.9463740155837417,0.8983303856414597,0.9664485338487228,0.8918263151930546
Sin Nombre_2009,tt1127715,96,1,0.7862875906871067,0.6951183345887026,0.9122541700574407,0.875,0.9689414055495302,0.9134721581014567,0.9261799243747566,0.8797448693068877
First Cow_2019,tt9231040,97,1,0.8968521949757211,0.8762789299410352,0.9538841314009846,0.5,0.9521199291782738,0.8954396181812783,0.9624264860914604,0.890939758612246
The Nines_2007,tt0810988,98,1,0.8816679044027635,0.8965989284501239,0.9383527687963811,0.5666666666666665,0.9479497348708659,0.8736957872375022,0.9695556213690102,0.9289569880785152
Pulp Fiction_1994,tt0110912,99,1,0.7948875176410607,0.8748868592639863,0.9078291124131346,0.95,0.913202764334701,0.8792698023662218,0.9478624027073308,0.8957787399682337
Capote_2005,tt0379725,100,1,0.8738928251252422,0.8120521710499032,0.9391405344899376,0.7916666666666666,0.9455181418930247,0.8931911757270875,0.9178538411820265,0.894997079899681
