movie_name,imdb_id,line_number,regex_parsing_successful,dc1_adjacent_similarity,dc2_qa_relevance,dc3_topic_concentration,cc1_emotional_stability,cc2_linguistic_consistency,cc3_action_intention_alignment,pr1_scene_similarity,pr2_event_coherence
Strangers on a Train_1951,tt0044079,77,1,0.9059629649863474,0.9159226106721281,0.962465473056997,0.6666666666666667,0.9563498556624009,0.9008520283969325,0.9649381900628244,0.9125104846241257
The Whale_2022,tt13833688,78,1,0.8909010251732383,0.8969223615812333,0.9435521798601257,0.29166666666666663,0.9530427441120508,0.8965953985305353,0.9633154269038655,0.9067177270616935
White Christmas_1954,tt0047673,79,1,0.9011586230332648,0.9544210757267326,0.9510702733510489,0.4375,0.9543019947212451,0.9015851695197474,0.9458245803790536,0.9011428741794539
Space Cowboys_2000,tt0186566,80,1,0.8830896605566672,0.872730317241121,0.940785838240336,0.4,0.9464613994175908,0.878470820424463,0.9399117713712886,0.8474676417282527
Natural Born Killers_1994,tt0110632,81,1,0.8626939172821789,0.8270328191368193,0.942719864479288,0.25,0.9659717233962817,0.871155047116719,0.9433558024186771,0.8907292184645332
Day of the Dead_1985,tt0088993,82,1,0.8813726572116909,0.8416700688881141,0.9423850573098093,1.0,0.0,0.8820501202807739,0.9551924964965103,0.8641960912192819
The Civil Dead_2022,tt16402818,83,1,0.893889414538581,0.0,0.9488109707850285,0.33333333333333337,0.9559846898155073,0.875416149253048,0.9796886365416202,0.9004557614857338
The Personal History of David Copperfield_2019,tt6439020,84,1,0.8950754593252208,0.9514110280514814,0.955907267760984,1.0,0.0,0.9006091460935803,0.9677799499299271,0.9161987582172011
Frozen River_2008,tt0978759,85,1,0.9055919081726096,0.8993536545248291,0.9576194107067565,0.75,0.9571094838509322,0.910419378830816,0.9650516895715933,0.896915209576308
Popstar: Never Stop Never Stopping_2016,tt3960412,86,1,0.8718221221245102,0.8970271967722316,0.9425727820823507,0.33333333333333337,0.954076569838014,0.8753025150874123,0.9585569256877492,0.9385439293544123
Black Rain_1989,tt0096933,87,1,0.8714276423300714,0.8287629368782299,0.9430837881642185,0.6458333333333334,0.9547017492062446,0.8891343767249867,0.9501176816576501,0.9232343086670136
The Accountant_2016,tt2140479,88,1,0.9144215023275122,0.8998589761079109,0.9522458918390801,0.5,0.0,0.886904746008141,0.9559265019772399,0.88419104818856
To Sleep with Anger_1990,tt0100791,89,1,0.903951546163869,0.9034931659933271,0.9450082167722746,0.4166666666666667,0.9652956339846923,0.875078297223075,0.950847709871158,0.8901128611099111
Hereafter_2010,tt1212419,90,1,0.9092530229051968,0.0,0.9582357694767014,0.5,0.0,0.8846328394815087,0.9657935363075799,0.9108042555432077
Diary of a Wimpy Kid_2010,tt1196141,91,1,0.886370093821138,0.8656981501265141,0.9431818226613415,0.6666666666666667,0.9492286410622297,0.8754930997499166,0.9465230058585712,0.9230774526577182
May December_2023,tt13651794,92,1,0.8866379729671644,0.8806196385039892,0.9475121038786304,0.625,0.9656537902249753,0.8578588531721628,0.9646520437192653,0.9439627908912694
An Education_2009,tt1174732,93,1,0.9083945771556001,0.9026070916029122,0.9520278339037836,0.75,0.9671821064430383,0.9073103102044726,0.9389497315953829,0.9310985356934012
Grand Hotel_1932,tt0022958,94,1,0.9202789418647299,0.9476192628004382,0.9450865316505187,1.0,0.9518980710491292,0.8965107942337744,0.9505289791970087,0.8921673062314854
Death to Smoochy_2002,tt0266452,95,1,0.904431600605287,0.8791723086127041,0.9593926225579633,0.25,0.9604284146130062,0.8963338125382068,0.9521225080336194,0.9062100602595438
Sin Nombre_2009,tt1127715,96,1,0.8861829312227952,0.9241899818058688,0.9446755661452078,0.75,0.9729759814687399,0.8856313621779132,0.9301448963574614,0.9028670020385606
First Cow_2019,tt9231040,97,1,0.8892296641043317,0.8974253606910839,0.9484106862374556,0.4375,0.9504468741064165,0.8890652859928725,0.9556257019423459,0.9168347796414362
The Nines_2007,tt0810988,98,1,0.8733937552341201,0.0,0.9423391127110252,0.8333333333333334,0.9593739199791702,0.8641163429017049,0.9640188509855807,0.9062048294176294
Pulp Fiction_1994,tt0110912,99,1,0.9011529823377546,0.9267493633310087,0.9560620517866413,0.75,0.9743490517696152,0.889569057525949,0.9501245883244352,0.8710770076853671
Capote_2005,tt0379725,100,1,0.9396229490395428,0.9307346384029298,0.9659535999620358,0.8333333333333334,0.9682217553658028,0.8934058526066989,0.9557011393851854,0.9237702040553171
