movie_name,imdb_id,line_number,regex_parsing_successful,dc1_adjacent_similarity,dc2_qa_relevance,dc3_topic_concentration,cc1_emotional_stability,cc2_linguistic_consistency,cc3_action_intention_alignment,pr1_scene_similarity,pr2_event_coherence
All the Money in the World_2017,tt5294550,53,1,0.2908366937058937,0.0,0.7934334694575154,0.0,0.0,0.8917753581064857,0.7970334502496618,0.9162473973455457
Revolutionary Road_2008,tt0959337,54,1,0.9865233717762093,0.0,0.9939821882525778,0.0,0.0,0.0,0.4316939155483636,0.9034778813204962
King Kong_1933,tt0024216,55,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9490568404808635,0.9014745476098898
Someone to Watch Over Me_1987,tt0094008,56,1,0.9128779752836843,0.0,0.9556938650175795,1.0,0.9677921975737332,0.0,0.45200226120589343,0.9163912223577657
Heist_2001,tt0252503,57,1,0.9394295698546985,0.0,0.9847104043751385,0.0,0.0,0.0,0.48727196927017874,0.9321230619171008
Richard Jewell_2019,tt3513548,58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7720468239523821,0.9036827979939412
Anthropoid_2016,tt4190530,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9614832098978215,0.9227936201892382
So I Married an Axe Murderer_1993,tt0108174,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9566564725042317,0.8991035592015629
Following_1998,tt0154506,61,1,0.8704788638382769,0.0,0.9427501770273349,1.0,0.0,0.0,0.4088345354600906,0.9320724569907071
Don't Worry Darling_2022,tt10731256,62,1,0.9999999812504107,0.0,0.9999999812504107,0.0,0.0,0.0,0.48362923155534043,0.9147717092211199
The Lord of the Rings: The Return of the King_2003,tt0167260,63,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9409495359248816,0.9149963479914195
RocknRolla_2008,tt1032755,64,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9730815082463378,0.9291521396542483
Snow White and the Huntsman_2012,tt1735898,65,1,0.9865233717762093,0.0,0.993981594160235,1.0,0.0,0.0,0.5847549027960206,0.8933119913222142
Young Frankenstein_1974,tt0072431,66,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8786691331100766
8-Bit Christmas_2021,tt11540284,67,1,0.9999999812504107,0.0,0.9999999812504107,1.0,0.0,0.0,0.45193562640317736,0.9321302468653236
Batman: Mask of the Phantasm_1993,tt0106364,68,1,0.6677023553524537,0.0,0.8435585012003053,0.0,0.0,0.9171466697276457,0.7591034085042304,0.9252611975020174
Star Wars: Episode I - The Phantom Menace_1999,tt0120915,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9745841025537881,0.8457559534683964
Constantine_2005,tt0360486,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9505446717219461,0.842679257580404
The Italian Job_2003,tt0317740,71,1,0.9355652942585859,0.0,0.9794898849264652,0.0,0.0,0.0,0.42699770708386925,0.8664374755115449
The American_2010,tt1440728,72,1,0.8576522191284086,0.0,0.9402392140190406,1.0,0.0,0.9013812522729452,0.6657778662036498,0.875614551159659
Bad Moms_2016,tt4651520,73,1,0.9621503588611995,0.0,0.9781678210742419,1.0,0.0,0.0,0.45493056791604475,0.9392591875507916
Loveless_2017,tt6304162,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181023275676028
Horrible Bosses_2011,tt1499658,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9475942872616657,0.8840231681981849
Barton Fink_1991,tt0101410,76,1,0.9992519057029667,0.0,0.9994086851451229,0.0,0.9994086851451229,0.0,0.48046744018513454,0.8852565500716387
Strangers on a Train_1951,tt0044079,77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9410791366651333,0.9097290751382489
The Whale_2022,tt13833688,78,1,0.0,0.0,0.0,0.0,0.0,0.0,0.918028442007161,0.8288822669416005
White Christmas_1954,tt0047673,79,1,0.8784157197481305,0.0,0.8226159467439924,0.0,0.0,0.0,0.4369235755909843,0.8630005007689041
Space Cowboys_2000,tt0186566,80,1,0.9932423849680745,0.0,0.9934799822973064,0.0,0.0,0.0,0.4573508495473344,0.889846637391014
Natural Born Killers_1994,tt0110632,81,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9660646633266051,0.9489514539288181
Day of the Dead_1985,tt0088993,82,1,0.9397721580322643,0.0,0.9847972048923616,0.0,0.0,0.0,0.5865993911577622,0.8930300651962335
The Civil Dead_2022,tt16402818,83,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9819025386433591,0.8713798097824808
The Personal History of David Copperfield_2019,tt6439020,84,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8465757439995816,0.9442751615468605
Frozen River_2008,tt0978759,85,1,0.0,0.0,0.0,0.0,0.0,0.0,0.47120854687019625,0.9052073917920779
Popstar: Never Stop Never Stopping_2016,tt3960412,86,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9238071287250157
Black Rain_1989,tt0096933,87,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9738719525196323,0.9314329621068237
The Accountant_2016,tt2140479,88,1,0.9220094031660606,0.0,0.9694406539432159,0.0,0.0,0.0,0.45335430434523544,0.8709330913485915
To Sleep with Anger_1990,tt0100791,89,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9404389942535962,0.8968961813403166
Hereafter_2010,tt1212419,90,1,0.856482395174156,0.8635537975287084,0.9407873283583801,0.5,0.932300615483243,0.8326147633255557,0.0,0.9040097168456669
Diary of a Wimpy Kid_2010,tt1196141,91,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60301592533418,0.8369198855797239
May December_2023,tt13651794,92,1,0.0,0.0,0.0,0.0,0.0,0.0,0.46125858158704325,0.9398325968541306
An Education_2009,tt1174732,93,1,0.9310493206378507,0.0,0.9772803890466192,1.0,0.0,0.0,0.4765197159033276,0.9105680819937982
Grand Hotel_1932,tt0022958,94,1,0.8723750357523858,0.9309932264676475,0.9282433861903439,0.5416666666666666,0.9309141008750585,0.8512935938914006,0.0,0.866769650804434
Death to Smoochy_2002,tt0266452,95,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930710937668929
Sin Nombre_2009,tt1127715,96,1,1.0,0.0,1.0,1.0,0.0,0.0,0.43284218291026566,0.8979515675712618
First Cow_2019,tt9231040,97,1,0.927420956870589,0.0,0.979708347655895,1.0,0.9803291678194637,0.0,0.4082759423142067,0.9141774550864697
The Nines_2007,tt0810988,98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.956282029163552,0.8094833974459175
Pulp Fiction_1994,tt0110912,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9333354771881082,0.9099741014156479
Capote_2005,tt0379725,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9486233316895798,0.8780443246312922
