movie_name,imdb_id,line_number,regex_parsing_successful,dc1_adjacent_similarity,dc2_qa_relevance,dc3_topic_concentration,cc1_emotional_stability,cc2_linguistic_consistency,cc3_action_intention_alignment,pr1_scene_similarity,pr2_event_coherence
Made in Heaven_1987,tt0093467,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9155342893271546
Toy Story 4_2019,tt1979376,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8966164907595302
Denial_2016,tt4645330,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822886440275277
The Best Exotic Marigold Hotel_2011,tt1412386,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9137933868899661
The Third Man_1949,tt0041959,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9073964226644465
Extract_2009,tt1225822,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8562864998861919
Home Alone_1990,tt0099785,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8438161954162943
12 Monkeys_1995,tt0114746,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816397683221162
Monty Python and the Holy Grail_1975,tt0071853,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902589158301074
"Planes, Trains & Automobiles_1987",tt0093748,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894485992254482
Hustlers_2019,tt5503686,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9029074291679052
The Wolf of Wall Street_2013,tt0993846,36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8513367965965767
Memory_2023,tt19864828,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9240955742552561
Sphere_1998,tt0120184,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300058712615653
The Descendants_2011,tt1033575,39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9265869295963938
Learning to Drive_2014,tt3062976,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9036870921838993
Gunpowder Milkshake_2021,tt8368408,41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9133565469291329
Frank_2014,tt1605717,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8876810005804022
The Wolverine_2013,tt1430132,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9045518216931921
Body Heat_1981,tt0082089,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141459014661584
Fast & Furious_2009,tt1013752,45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716364885600516
The Electrical Life of Louis Wain_2021,tt10687506,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915002088440103
Blade Runner_1982,tt0083658,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9103851304981903
Scream_2022,tt11245972,48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9156838310685002
Mirrors_2008,tt0790686,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732506316449627
Black Panther: Wakanda Forever_2022,tt9114286,50,1,0.98359656010339,0.0,0.9841916823080374,0.0,0.0,0.0,0.0,0.8694795328864691
Evil Dead_2013,tt1288558,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886940521829054
Sugar_2008,tt0990413,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732321879994622
All the Money in the World_2017,tt5294550,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056977099682075
Revolutionary Road_2008,tt0959337,54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8987891220350728
King Kong_1933,tt0024216,55,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853431123393186
Someone to Watch Over Me_1987,tt0094008,56,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888493692108854
Heist_2001,tt0252503,57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921731280330166
Richard Jewell_2019,tt3513548,58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9370947201947055
Anthropoid_2016,tt4190530,59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8664575390627967
So I Married an Axe Murderer_1993,tt0108174,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9064407842210184
Following_1998,tt0154506,61,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9223875307574265
Don't Worry Darling_2022,tt10731256,62,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888541869366927
The Lord of the Rings: The Return of the King_2003,tt0167260,63,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199526348660596
RocknRolla_2008,tt1032755,64,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9351178522184281
Snow White and the Huntsman_2012,tt1735898,65,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9277450136689903
Young Frankenstein_1974,tt0072431,66,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847043018461969
8-Bit Christmas_2021,tt11540284,67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8938493723823223
Batman: Mask of the Phantasm_1993,tt0106364,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9038963512301241
Star Wars: Episode I - The Phantom Menace_1999,tt0120915,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636018808995309
Constantine_2005,tt0360486,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901283862399882
The Italian Job_2003,tt0317740,71,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8813539288125151
The American_2010,tt1440728,72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8987627773084311
Bad Moms_2016,tt4651520,73,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9265198638694289
Loveless_2017,tt6304162,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8898219020840833
Horrible Bosses_2011,tt1499658,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8871930911064593
Barton Fink_1991,tt0101410,76,1,0.8493724704772333,0.8813533858180946,0.9363671849237385,0.6944444444444445,0.9539561162394327,0.8715965913404383,0.0,0.9048447141885148
Strangers on a Train_1951,tt0044079,77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077625604886764
The Whale_2022,tt13833688,78,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8982522631045615
White Christmas_1954,tt0047673,79,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8876647190036255
Space Cowboys_2000,tt0186566,80,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8772102354200144
Natural Born Killers_1994,tt0110632,81,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8960149626654322
Day of the Dead_1985,tt0088993,82,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695549665475292
The Civil Dead_2022,tt16402818,83,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904350283083056
The Personal History of David Copperfield_2019,tt6439020,84,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8864978495523088
Frozen River_2008,tt0978759,85,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9015570285588831
Popstar: Never Stop Never Stopping_2016,tt3960412,86,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9133007466398707
Black Rain_1989,tt0096933,87,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9245057941558261
The Accountant_2016,tt2140479,88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9480110006118413,0.9039287108553313
To Sleep with Anger_1990,tt0100791,89,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8969148445885484
Hereafter_2010,tt1212419,90,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8598982990446304
Diary of a Wimpy Kid_2010,tt1196141,91,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8893522755976083
May December_2023,tt13651794,92,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329047846694606
An Education_2009,tt1174732,93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9112692796894772
Grand Hotel_1932,tt0022958,94,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8652452837910298
Death to Smoochy_2002,tt0266452,95,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9307153942670959
Sin Nombre_2009,tt1127715,96,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876304892698857
First Cow_2019,tt9231040,97,1,0.8407839118423597,0.8304740149073001,0.9369807828183019,0.6666666666666667,0.9362753971786512,0.8881175432384131,0.0,0.9014824807227302
The Nines_2007,tt0810988,98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9041147163374805
Pulp Fiction_1994,tt0110912,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8882447414032345
Capote_2005,tt0379725,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9412878953973791
